date,us_pop,alcohol_deaths,alcohol_sales,drug_deaths,homicides,perc_unemp,suicide_deaths,h1n1_deaths,covid_deaths
2016-11-30,323740000.0,0.900722802248718,3.940507814913202,1.7782788657564714,0.5312905417927967,4.7,1.068141100883425,0.0,0.0
2016-12-31,323910000.0,0.967552715260412,4.363249050662221,1.909172300947794,0.4967429224167207,4.7,1.0487481090426354,0.0,0.0
2017-01-31,324080000.0,0.9833991607010616,2.7348185633177,2.03468279437176,0.5325845470254258,4.7,1.144470501110837,0.0,0.0
2017-02-28,324210000.0,0.8420468215045803,3.159063569908393,1.82474322198575,0.4404552604793189,4.6,1.042842602017211,0.0,0.0
2017-03-31,324340000.0,0.94376271813529,3.771042732934575,2.0114694456434608,0.4523031386816304,4.4,1.1931923290374298,0.0,0.0
2017-04-30,324480000.0,0.8891148915187377,3.4692430966469425,1.909516765285996,0.4715236686390532,4.4,1.224112426035503,0.0,0.0
2017-05-31,324640000.0,0.8969935929029078,4.08637259733859,1.9560128141941844,0.519960571710202,4.4,1.311298669295219,0.0,0.0
2017-06-30,324800000.0,0.8734605911330049,4.439655172413794,1.9116379310344829,0.5141625615763548,4.3,1.2564655172413792,0.0,0.0
2017-07-31,324990000.0,0.9052586233422568,3.4345672174528445,1.9206744822917627,0.5547863011169575,4.3,1.285885719560602,0.0,0.0
2017-08-31,325160000.0,0.9244679542379136,4.028170746709312,1.8969122893344812,0.5077500307540903,4.4,1.3147373600688892,0.0,0.0
2017-09-30,325340000.0,0.899059445503166,3.572877604967111,1.864203602385197,0.4902563472059998,4.3,1.2368599004118768,0.0,0.0
2017-10-31,325510000.0,0.9277748763478848,3.808177936161716,1.7876562932014377,0.5299376363245369,4.2,1.2509600319498633,0.0,0.0
2017-11-30,325660000.0,0.9239697844377572,3.9673278879813294,1.776085487932199,0.5057421851010255,4.2,1.1435239206534422,0.0,0.0
2017-12-31,325800000.0,1.0156537753222836,4.2612031921424185,1.8793738489871088,0.4849600982197667,4.1,1.1138735420503376,0.0,0.0
2018-01-31,325930000.0,1.0588163102506674,2.8463166937686006,1.8442610376461204,0.513607216273433,4.0,1.2168256987696744,0.0,0.0
2018-02-28,326030000.0,0.8707787626905499,3.0957273870502715,1.695856209551268,0.4220470508848879,4.1,1.102965984725332,0.0,0.0
2018-03-31,326140000.0,0.9673759735083092,3.762188017415833,1.8731219721591956,0.4442877291960507,4.0,1.229839946035445,0.0,0.0
2018-04-30,326260000.0,0.9109299331821248,3.532765279225158,1.7936614969656104,0.4818243118984858,4.0,1.2014957395941888,0.0,0.0
2018-05-31,326390000.0,0.9225160084561416,4.202334630350195,1.8582064401482887,0.4776494377891479,3.8,1.2837403106712828,0.0,0.0
2018-06-30,326530000.0,0.929470492757174,4.330383119468349,1.876703518819098,0.5126634612439898,4.0,1.3407650139344012,0.0,0.0
2018-07-31,326690000.0,0.975848663870948,3.748201659065169,1.9229238727845968,0.5372065260644647,3.8,1.3333741467446203,0.0,0.0
2018-08-31,326850000.0,0.9591555759522716,4.219672632706134,1.8754780480342663,0.4916628422823925,3.8,1.315588190301361,0.0,0.0
2018-09-30,327010000.0,0.9024188862725911,3.676645974129232,1.7800678878321765,0.4932570869392373,3.7,1.2647931255924896,0.0,0.0
2018-10-31,327170000.0,0.9511874560625976,4.135159091603754,1.7889782070483236,0.4621450622000795,3.8,1.2614237246691322,0.0,0.0
2018-11-30,327310000.0,0.9849989306773396,4.211909199230088,1.673642724023097,0.4530872872811707,3.8,1.115456295255263,0.0,0.0
2018-12-31,327430000.0,0.9944110191491312,4.634272974376202,1.798552362336988,0.475216076718688,3.9,1.133982836026021,0.0,0.0
2019-01-31,327540000.0,1.0572754472736154,3.189534102705013,1.7875679306344263,0.4805519936496306,4.0,1.170238749465714,0.0,0.0
2019-02-28,327640000.0,0.9235746551092664,3.306372848248077,1.675009156391161,0.413868880478574,3.8,1.0868636308143085,0.0,0.0
2019-03-31,327730000.0,0.9877032923443078,3.75339456259726,1.8911909193543464,0.4476245690049736,3.8,1.269642693680774,0.0,0.0
2019-04-30,327840000.0,0.9516837481698388,3.948267447535383,1.78898243045388,0.4404587603709126,3.6,1.2289531478770133,0.0,0.0
2019-05-31,327960000.0,0.990669593852909,4.3999268203439446,1.8834613977314305,0.5067691181851445,3.6,1.2355165264056591,0.0,0.0
2019-06-30,328100000.0,0.962816214568729,4.31118561414203,1.86924718073758,0.5099055166107893,3.6,1.2343797622676014,0.0,0.0
2019-07-31,328240000.0,1.0032293443821594,4.068669266390447,1.9756885205946868,0.5267487204484523,3.7,1.2774189617353156,0.0,0.0
2019-08-31,328410000.0,0.9823086994914892,4.280624828720197,1.988063700861728,0.4990712828476599,3.7,1.2731037422733775,0.0,0.0
2019-09-30,328580000.0,0.9586706433745208,3.929636618175178,1.8716903037312072,0.5012477935358207,3.5,1.2505325948018746,0.0,0.0
2019-10-31,328740000.0,0.9773681328709618,4.377015270426477,1.96447040214151,0.4897487376041857,3.6,1.2298472957352315,0.0,0.0
2019-11-30,328890000.0,1.0292194958800815,4.150931922527289,1.988810848611998,0.4940861686278086,3.6,1.0936787375718326,0.0,0.0
2019-12-31,329020000.0,1.0704516442769436,4.910947662756064,2.015682937207465,0.5212449091240654,3.6,1.1251595647680992,0.0,0.0
2020-01-31,329140000.0,1.1056085556298232,3.214437625326609,2.083915658990095,0.5171051832047153,3.5,1.223187701282129,0.0,0.0
2020-02-29,329240000.0,0.9834770987729315,3.4221236787753613,2.0322561049690195,0.4437492406754951,3.5,1.1092212367877536,0.0,0.0003037298019681
2020-03-31,329340000.0,1.0806461407663812,4.062974433715917,2.2942855407785268,0.5119329568227364,4.4,1.199975708993745,0.0,1.3068561365154552
2020-04-30,331450000.0,1.1561321466284509,3.6904510484235935,2.4932870719565545,0.525569467491326,14.7,1.047820184039825,0.0,19.049630411826826
2020-05-31,331420000.0,1.2217126304990646,4.223341982982318,2.940679500331905,0.6218695311085631,13.2,1.1333051716854747,0.0,31.494478305473415
2020-06-30,331450000.0,1.2725901342585608,4.861065017348016,2.5623774324935886,0.6773268969678685,11.0,1.19475033941771,0.0,38.45587569769196
2020-07-31,331500000.0,1.360180995475113,4.726998491704374,2.6621417797888385,0.726395173453997,10.2,1.257315233785822,0.0,46.41387631975867
2020-08-31,331560000.0,1.3155989866087583,4.608818916636507,2.591687778984196,0.7015321510435517,8.4,1.2184823259741826,0.0,55.33598745325129
2020-09-30,331630000.0,1.274311732955402,4.675692790157706,2.3477972439164128,0.6519313692971083,7.9,1.1784217350661883,0.0,62.37433284081657
2020-10-31,331700000.0,1.3141392824841724,4.880313536328007,2.325293940307507,0.7078685559240278,6.9,1.139885438649382,0.0,69.49412119384986
2020-11-30,331750000.0,1.334438583270535,4.505199698568199,2.305651846269781,0.6697814619442352,6.7,1.116503391107762,0.0,80.79306706857574
2020-12-31,331750000.0,1.3995478522984175,4.923888470233609,2.3876412961567444,0.66706857573474,6.7,1.0727957799547851,0.0,104.31047475508667
